ClienteID,Genero,Maior65,Colaborador,Dependentes,Fidelização,TipoServiço,LinhasMultiplas,ServiçoInternet,SegurançaOnline,CópiadeSegurançaOnline,ProteçãoTM,SuporteTécnico,ServiçoStreamingTV,ServiçoStreamingFilmes,TipodeContrato,FaturaEletronica,MétododePagamento,TarifaMensal,TotalTarifas,Ativo
2080-CAZNM,Feminino,1,Não,Não,41,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,104.4,4133.95,Não
1028-FFNJK,Masculino,1,Sim,Não,30,Sim,Sim,Fibra ótica,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cheque Eletrónico,101.5,2917.65,Não
6907-FLBER,Masculino,0,Não,Não,1,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,54.3,54.3,Não
3001-UNBTL,Masculino,1,Sim,Sim,29,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,103.95,2964.8,Não
5982-PSMKW,Feminino,0,Sim,Sim,23,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Cartão de Crédito (automatico),91.1,2198.3,Não
3507-GASNP,Masculino,0,Não,Sim,60,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque por email,19.95,1189.9,Não
7096-ZNBZI,Feminino,0,Sim,Não,72,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cartão de Crédito (automatico),26.45,1914.5,Não
1902-XBTFB,Masculino,0,Não,Sim,22,Sim,Não,Fibra ótica,Não,Sim,Sim,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,89.4,2001.5,Sim
1676-MQAOA,Masculino,0,Não,Não,72,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Não,BiAnual,Sim,Transferência Bancária (automatico),75.1,5336.35,Não
0786-IVLAW,Feminino,1,Não,Não,66,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Anual,Não,Transferência Bancária (automatico),108.1,7238.6,Não
7566-DSRLQ,Feminino,0,Sim,Não,72,Sim,Sim,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Cheque Eletrónico,110.15,7998.8,Não
0643-OKLRP,Feminino,1,Sim,Não,47,Sim,Sim,Fibra ótica,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque Eletrónico,80.35,3825.85,Sim
7245-JMTTQ,Feminino,0,Não,Não,51,Sim,Sim,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cheque Eletrónico,111.5,5703.25,Não
6050-IJRHS,Feminino,0,Sim,Sim,70,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cheque Eletrónico,106.5,7397,Não
6202-JVYEU,Masculino,0,Não,Não,9,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Sim,Cheque Eletrónico,19.9,164.6,Não
8591-TKMZH,Masculino,0,Sim,Sim,59,Sim,Sim,Fibra ótica,Sim,Sim,Não,Sim,Sim,Sim,BiAnual,Sim,Cheque por email,111.1,6555.2,Não
0734-OXWBT,Masculino,0,Não,Sim,3,Sim,Não,DSL,Não,Não,Não,Sim,Sim,Sim,Mensal,Não,Cheque por email,70.7,225.65,Não
4282-ACRXS,Masculino,1,Sim,Não,38,Não,Sem serviço telefónico,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,24.85,955.75,Não
0365-TRTPY,Feminino,0,Não,Não,37,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Não,Não,Não,Mensal,Não,Transferência Bancária (automatico),91.2,3382.3,Não
7349-ALMUX,Masculino,0,Não,Não,37,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Não,BiAnual,Não,Transferência Bancária (automatico),65.6,2313.8,Não
9381-NDKME,Feminino,1,Sim,Não,24,Não,Sem serviço telefónico,DSL,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cartão de Crédito (automatico),40.65,933.3,Sim
6502-KUGLL,Feminino,0,Sim,Sim,14,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Não,Transferência Bancária (automatico),59.45,780.85,Não
1841-YSJGV,Masculino,0,Sim,Não,72,Sim,Sim,Fibra ótica,Sim,Sim,Não,Sim,Sim,Sim,BiAnual,Sim,Cartão de Crédito (automatico),109.95,7852.4,Não
2794-XIMMO,Masculino,0,Sim,Não,53,Não,Sem serviço telefónico,DSL,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cheque Eletrónico,60.45,3184.25,Sim
8382-SHQEH,Feminino,0,Sim,Não,8,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,84.9,764.95,Sim
3511-BFTJW,Masculino,0,Sim,Sim,72,Não,Sem serviço telefónico,DSL,Sim,Sim,Sim,Não,Não,Não,BiAnual,Não,Cartão de Crédito (automatico),38.5,2763,Não
7668-XCFYV,Feminino,1,Sim,Não,17,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,92.55,1614.7,Não
2983-ZANRP,Feminino,0,Sim,Sim,2,Sim,Não,Fibra ótica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Transferência Bancária (automatico),73.55,145.4,Sim
7845-URHJN,Feminino,0,Sim,Não,8,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Transferência Bancária (automatico),20.15,156.25,Sim
3034-ZBEQN,Feminino,0,Sim,Não,48,Não,Sem serviço telefónico,DSL,Não,Sim,Sim,Não,Não,Não,Anual,Não,Cheque por email,34.7,1604.5,Sim
5018-HEKFO,Feminino,0,Não,Não,10,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Sim,Cheque por email,24.5,270.15,Não
2923-ARZLG,Masculino,0,Sim,Sim,0,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Sim,Cheque por email,19.7, ,Não
3976-NLDEZ,Masculino,0,Não,Não,1,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,20.6,20.6,Não
2282-YGNãoR,Feminino,0,Não,Não,29,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Não,Anual,Não,Cartão de Crédito (automatico),58,1734.5,Não
5336-UFNZP,Feminino,1,Sim,Sim,65,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cheque Eletrónico,107.45,7047.5,Não
6854-EXGSF,Feminino,0,Não,Não,8,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Não,Mensal,Sim,Transferência Bancária (automatico),65.5,573.15,Não
1241-EZFMJ,Masculino,0,Sim,Não,61,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),25.45,1538.6,Não
9233-PSYHO,Feminino,1,Não,Não,45,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Sim,Sim,Anual,Sim,Transferência Bancária (automatico),100.15,4459.8,Não
5376-PCKNB,Masculino,0,Sim,Sim,72,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cartão de Crédito (automatico),104.45,7459,Não
8044-BGWPI,Masculino,0,Sim,Sim,12,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Sim,Cheque Eletrónico,21.15,306.05,Não
4060-LDNLU,Masculino,0,Não,Não,7,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque Eletrónico,96.2,639.7,Não
3589-PPVKW,Masculino,0,Não,Não,9,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque por email,44.4,348.15,Não
8327-LZKAS,Feminino,1,Sim,Não,43,Sim,Sim,Fibra ótica,Não,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cheque Eletrónico,107.55,4533.9,Sim
5887-IKKYO,Masculino,0,Sim,Sim,58,Sim,Sim,Fibra ótica,Não,Não,Sim,Sim,Não,Sim,BiAnual,Não,Transferência Bancária (automatico),94.35,5563.65,Não
1075-BGWOH,Masculino,1,Sim,Não,16,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,98.75,1587.55,Sim
1755-RMCXH,Masculino,0,Sim,Sim,2,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cheque por email,20.3,40.25,Não
0302-JOIVN,Feminino,0,Sim,Não,8,Sim,Não,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Não,Cheque Eletrónico,101.15,842.9,Sim
3858-XHYJO,Feminino,0,Sim,Não,40,Sim,Sim,Fibra ótica,Sim,Não,Sim,Não,Sim,Sim,Anual,Não,Transferência Bancária (automatico),105.75,4228.55,Não
4299-SIMNS,Masculino,0,Não,Não,9,Sim,Sim,Fibra ótica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,81.15,784.45,Não
7025-IWFHT,Masculino,0,Não,Não,41,Sim,Não,Fibra ótica,Não,Sim,Não,Sim,Sim,Não,Anual,Sim,Cheque Eletrónico,89.55,3729.75,Não
6261-LHRTG,Feminino,0,Não,Não,26,Sim,Não,DSL,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cartão de Crédito (automatico),54.75,1406.9,Não
7841-FCRQD,Feminino,0,Sim,Não,33,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Anual,Sim,Cartão de Crédito (automatico),53.75,1857.3,Não
2056-EVGZL,Masculino,0,Sim,Sim,68,Sim,Não,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Não,Cartão de Crédito (automatico),105.75,7322.5,Não
8777-MBMTS,Feminino,1,Sim,Não,65,Sim,Não,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Cartão de Crédito (automatico),105.85,6725.5,Não
7753-USQYQ,Masculino,0,Não,Não,55,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Sim,Anual,Sim,Cheque Eletrónico,64.2,3627.3,Não
5366-IJEQJ,Masculino,0,Não,Não,20,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,88.7,1761.45,Sim
7661-CPURM,Masculino,0,Não,Não,19,Sim,Não,Fibra ótica,Não,Não,Não,Sim,Não,Sim,Anual,Sim,Cartão de Crédito (automatico),87.7,1725.95,Não
6233-HXJMX,Feminino,0,Não,Não,45,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cartão de Crédito (automatico),89.3,4192.15,Não
5902-WBLSE,Feminino,0,Sim,Sim,70,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Sim,Cartão de Crédito (automatico),20.15,1411.2,Não
1981-INRFU,Feminino,0,Não,Não,2,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,79.75,164.5,Sim
4971-PUYQO,Feminino,0,Não,Não,27,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque por email,94.55,2724.6,Sim
3239-TPHPZ,Feminino,0,Sim,Não,12,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Sim,Cheque Eletrónico,20.05,264.55,Não
5115-GZDEL,Masculino,0,Não,Sim,72,Não,Sem serviço telefónico,DSL,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Não,Cartão de Crédito (automatico),67.2,4671.7,Não
3338-CVVEH,Masculino,0,Não,Não,12,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque Eletrónico,94.55,1173.55,Não
8485-GJCDN,Feminino,1,Não,Não,5,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque por email,69.05,318.5,Sim
2615-YVMYX,Masculino,1,Sim,Não,71,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,107.5,7713.55,Não
2851-STERV,Masculino,1,Não,Não,35,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cheque Eletrónico,73,2471.25,Não
4393-GEADV,Masculino,0,Sim,Sim,70,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Não,Cartão de Crédito (automatico),114.75,7842.3,Não
8486-AYEQH,Feminino,0,Não,Não,31,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,76.05,2227.8,Não
1527-SXDPN,Masculino,0,Sim,Sim,52,Sim,Sim,Fibra ótica,Não,Não,Sim,Sim,Não,Sim,BiAnual,Sim,Transferência Bancária (automatico),96.25,4990.25,Sim
6029-WTIPC,Masculino,1,Não,Não,37,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,101.1,3744.05,Sim
8634-CILSZ,Masculino,0,Não,Não,69,Sim,Sim,Fibra ótica,Não,Sim,Não,Sim,Sim,Sim,Anual,Sim,Transferência Bancária (automatico),104.7,7220.35,Sim
5419-JKZNQ,Masculino,1,Sim,Não,30,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque por email,77.9,2351.45,Não
2495-KZNFB,Feminino,0,Não,Não,33,Sim,Sim,Fibra ótica,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,90.65,2989.6,Não
1409-PHXTF,Masculino,1,Sim,Não,54,Sim,Sim,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Cheque Eletrónico,110.45,6077.75,Não
4560-WQAQW,Feminino,0,Não,Não,59,Sim,Sim,DSL,Sim,Não,Não,Sim,Não,Sim,Anual,Não,Transferência Bancária (automatico),68.7,4070.95,Não
9591-YVTEB,Masculino,1,Não,Não,55,Não,Sem serviço telefónico,DSL,Sim,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,44.85,2479.05,Não
9309-BZGNT,Masculino,1,Sim,Não,69,Não,Sem serviço telefónico,DSL,Não,Não,Sim,Não,Não,Não,Anual,Sim,Cartão de Crédito (automatico),29.8,2134.3,Não
4274-DRSQT,Feminino,0,Não,Não,66,Sim,Sim,Fibra ótica,Não,Sim,Não,Não,Sim,Não,Anual,Sim,Transferência Bancária (automatico),88.9,6000.1,Não
2027-DNKIV,Masculino,0,Sim,Sim,37,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Não,Anual,Sim,Cheque por email,58.75,2203.1,Não
8075-GXIUB,Masculino,1,Sim,Não,9,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Cartão de Crédito (automatico),19.85,183.15,Não
2885-HIJDH,Masculino,0,Sim,Sim,69,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,BiAnual,Não,Transferência Bancária (automatico),86.9,6194.1,Não
5424-RLQLC,Masculino,0,Não,Não,10,Sim,Não,DSL,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque por email,59.65,638.95,Não
6682-QJDGB,Masculino,0,Não,Sim,40,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque por email,55.25,2139.2,Sim
6507-DTJZV,Masculino,0,Não,Sim,13,Sim,Não,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cartão de Crédito (automatico),66.4,831.75,Não
8780-IXSTS,Feminino,0,Não,Não,6,Sim,Sim,Fibra ótica,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,90.1,521.3,Sim
7673-BQGKU,Feminino,0,Sim,Sim,69,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Transferência Bancária (automatico),20.15,1337.5,Não
6723-WSNTY,Feminino,1,Sim,Não,66,Sim,Sim,Fibra ótica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cartão de Crédito (automatico),108.1,7181.95,Não
9530-EHPOH,Masculino,0,Não,Não,11,Sim,Sim,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cheque Eletrónico,53.75,608,Sim
2725-IWWBA,Masculino,0,Sim,Sim,46,Sim,Não,DSL,Sim,Não,Sim,Sim,Não,Não,Anual,Não,Cheque por email,56.9,2560.1,Não
0345-HKJVM,Feminino,0,Não,Não,6,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque Eletrónico,89.3,577.6,Sim
1061-PNTHC,Feminino,0,Sim,Sim,56,Sim,Sim,Fibra ótica,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque por email,109.6,5953,Não
0394-YONDK,Masculino,0,Sim,Sim,70,Sim,Sim,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cartão de Crédito (automatico),25.15,1790.15,Não
6574-MCOEH,Feminino,0,Sim,Sim,33,Sim,Sim,DSL,Não,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cheque Eletrónico,79.15,2531.4,Não
7399-QHBJS,Feminino,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,BiAnual,Não,Cartão de Crédito (automatico),66.75,4760.3,Não
3049-SOLAY,Feminino,0,Sim,Não,3,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,95.2,292.85,Sim
0997-YTLNY,Feminino,0,Não,Sim,19,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Não,Cheque por email,48.8,953.65,Não
3317-HRTNN,Feminino,1,Não,Não,5,Não,Sem serviço telefónico,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque Eletrónico,45.7,198,Sim
9479-HYNYL,Feminino,0,Sim,Não,71,Sim,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,BiAnual,Sim,Cartão de Crédito (automatico),80.7,5705.05,Não
3235-ETOOB,Masculino,0,Sim,Não,8,Sim,Não,Fibra ótica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,74.5,609.9,Sim
9708-KFDBY,Masculino,0,Não,Não,1,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Cartão de Crédito (automatico),20.55,20.55,Não
8058-INTPH,Feminino,0,Não,Não,1,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque Eletrónico,79.65,79.65,Sim
3642-GKTCT,Feminino,0,Não,Não,61,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cheque por email,115.1,6993.65,Não
0774-RMNUW,Feminino,0,Sim,Sim,71,Não,Sem serviço telefónico,DSL,Sim,Sim,Não,Sim,Sim,Sim,BiAnual,Não,Transferência Bancária (automatico),59.7,4122.65,Não
1334-PDUKM,Feminino,0,Sim,Não,68,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Não,Não,Anual,Não,Cartão de Crédito (automatico),86.45,5762.95,Não
0756-MPZRL,Masculino,0,Não,Não,46,Não,Sem serviço telefónico,DSL,Não,Não,Sim,Sim,Não,Não,Anual,Não,Cartão de Crédito (automatico),33.7,1537.85,Não
2242-MFOTG,Masculino,0,Não,Não,33,Sim,Sim,Fibra ótica,Sim,Não,Não,Não,Não,Não,Anual,Não,Transferência Bancária (automatico),80.1,2603.3,Não
2927-CVULT,Feminino,0,Sim,Sim,53,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Sim,Não,Sim,BiAnual,Sim,Transferência Bancária (automatico),104.05,5566.4,Não
2144-BFDSO,Feminino,1,Sim,Não,50,Sim,Sim,Fibra ótica,Sim,Sim,Sim,Não,Sim,Sim,Mensal,Não,Transferência Bancária (automatico),108.75,5431.9,Não
8745-PVESG,Feminino,0,Não,Não,57,Não,Sem serviço telefónico,DSL,Sim,Não,Sim,Sim,Não,Não,Anual,Sim,Cartão de Crédito (automatico),41.1,2258.25,Não
7647-GYYKX,Feminino,0,Sim,Sim,54,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Sim,Transferência Bancária (automatico),20.35,1092.35,Não
5647-FXOTP,Feminino,1,Sim,Não,60,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,105.9,6401.25,Não
5569-OUICF,Feminino,1,Sim,Não,28,Sim,Sim,Fibra ótica,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito (automatico),101.3,2812.2,Sim
8821-XNHVZ,Feminino,0,Sim,Sim,1,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque por email,80.05,80.05,Sim
2082-OJVTK,Masculino,0,Sim,Sim,29,Sim,Sim,Fibra ótica,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,89.2,2698.35,Sim
9700-ISPUP,Feminino,0,Sim,Sim,10,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Sim,Mensal,Sim,Cheque Eletrónico,65.5,616.9,Não
9839-ETQOE,Masculino,0,Não,Sim,43,Não,Sem serviço telefónico,DSL,Sim,Sim,Sim,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,40.45,1912.85,Não
6078-VESFR,Masculino,1,Sim,Não,13,Sim,Não,Fibra ótica,Não,Não,Não,Não,Não,Não,Mensal,Não,Transferência Bancária (automatico),70.45,849.1,Não
9027-TMATR,Feminino,0,Sim,Não,43,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,BiAnual,Sim,Cheque Eletrónico,78.8,3460.3,Não
5940-NFXKV,Masculino,0,Sim,Sim,19,Sim,Sim,Fibra ótica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque Eletrónico,83.65,1465.75,Sim
1941-HOSAM,Masculino,0,Sim,Sim,1,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque Eletrónico,90.1,90.1,Não
9110-HSGTV,Feminino,0,Não,Não,69,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,BiAnual,Sim,Cartão de Crédito (automatico),82.45,5555.3,Não
0704-VCUMB,Feminino,0,Sim,Não,61,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cartão de Crédito (automatico),20.25,1278.8,Não
6171-ZTVYB,Masculino,0,Sim,Não,43,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Não,Transferência Bancária (automatico),66.25,2907.35,Não
8053-WWDRO,Feminino,0,Sim,Não,6,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Não,Transferência Bancária (automatico),19.5,146.3,Sim
9564-KCLHR,Masculino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Não,Cheque por email,51.25,51.25,Sim
1935-IMVBB,Masculino,0,Sim,Não,56,Sim,Não,Fibra ótica,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque por email,89.7,4952.95,Não
2535-PBCGC,Feminino,0,Sim,Não,70,Não,Sem serviço telefónico,DSL,Sim,Sim,Sim,Sim,Sim,Sim,BiAnual,Não,Transferência Bancária (automatico),64.55,4504.9,Não
2082-CEFLT,Masculino,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque Eletrónico,45.6,45.6,Sim
1470-PSXNM,Masculino,0,Sim,Sim,49,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Não,Anual,Sim,Cheque Eletrónico,93.65,4520.15,Não
1213-NGCUN,Feminino,0,Não,Não,6,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Transferência Bancária (automatico),49.65,267.35,Sim
2498-XLDZR,Feminino,0,Sim,Sim,32,Sim,Não,DSL,Sim,Sim,Sim,Sim,Não,Sim,BiAnual,Não,Cheque por email,73.6,2316.85,Não
9866-OCCKE,Feminino,1,Sim,Não,72,Sim,Sim,Fibra ótica,Sim,Não,Sim,Sim,Sim,Sim,BiAnual,Sim,Cheque por email,109.75,8075.35,Não
5338-YHWYT,Masculino,0,Não,Sim,37,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,BiAnual,Não,Cartão de Crédito (automatico),61.45,2302.35,Não
7718-UPSKJ,Feminino,0,Sim,Não,69,Sim,Não,Fibra ótica,Sim,Sim,Não,Sim,Sim,Sim,Anual,Sim,Cartão de Crédito (automatico),106.4,7251.9,Não
8731-WBBMB,Feminino,0,Sim,Não,26,Sim,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Não,Transferência Bancária (automatico),81.9,2078.55,Não
1448-CYWKC,Feminino,0,Sim,Sim,58,Sim,Sim,Fibra ótica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cartão de Crédito (automatico),105.2,6225.4,Não
7901-IIDQV,Masculino,0,Não,Não,24,Sim,Sim,DSL,Não,Não,Não,Sim,Não,Não,Anual,Não,Transferência Bancária (automatico),54.6,1242.25,Não
2690-DVRVK,Masculino,0,Sim,Sim,5,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Anual,Não,Cheque Eletrónico,20.55,99.45,Não
5688-KZTSN,Masculino,0,Sim,Sim,15,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Mensal,Sim,Cheque Eletrónico,20,288.05,Sim
1270-XKUCC,Feminino,0,Sim,Sim,30,Sim,Não,Não,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,Sem serviço internet,BiAnual,Não,Cheque por email,19.7,599.25,Não
0334-ZFJSR,Feminino,0,Sim,Não,55,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Sim,Cartão de Crédito (automatico),66.05,3462.1,Não
2894-QOJRX,Feminino,0,Sim,Não,25,Não,Sem serviço telefónico,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Transferência Bancária (automatico),34,853,Sim
